"","datetime","light","twilight","interp","excluded"
"350",2011-06-18 17:24:30,127,0,FALSE,FALSE
"351",2011-06-18 17:34:30,127,0,FALSE,FALSE
"352",2011-06-18 17:44:30,127,0,FALSE,FALSE
"353",2011-06-18 17:54:30,127,0,FALSE,FALSE
"354",2011-06-18 18:04:30,127,0,FALSE,FALSE
"355",2011-06-18 18:14:30,127,0,FALSE,FALSE
"356",2011-06-18 18:24:30,127,0,FALSE,FALSE
"357",2011-06-18 18:34:30,127,0,FALSE,FALSE
"358",2011-06-18 18:44:30,127,0,FALSE,FALSE
"359",2011-06-18 18:54:30,127,0,FALSE,FALSE
"360",2011-06-18 19:04:30,127,0,FALSE,FALSE
"361",2011-06-18 19:14:30,127,0,FALSE,FALSE
"362",2011-06-18 19:24:30,127,0,FALSE,FALSE
"363",2011-06-18 19:34:30,127,0,FALSE,FALSE
"364",2011-06-18 19:44:30,127,0,FALSE,FALSE
"365",2011-06-18 19:54:30,127,0,FALSE,FALSE
"366",2011-06-18 20:04:30,52,0,FALSE,FALSE
"367",2011-06-18 20:14:30,93,0,FALSE,FALSE
"368",2011-06-18 20:24:30,104,0,FALSE,FALSE
"369",2011-06-18 20:34:30,93,0,FALSE,FALSE
"370",2011-06-18 20:44:30,127,0,FALSE,FALSE
"371",2011-06-18 20:54:30,127,0,FALSE,FALSE
"372",2011-06-18 21:04:30,84,0,FALSE,FALSE
"373",2011-06-18 21:14:30,81,0,FALSE,FALSE
"374",2011-06-18 21:24:30,71,0,FALSE,FALSE
"375",2011-06-18 21:34:30,55,0,FALSE,FALSE
"376",2011-06-18 21:44:30,100,0,FALSE,FALSE
"377",2011-06-18 21:54:30,59,0,FALSE,FALSE
"378",2011-06-18 22:04:30,61,0,FALSE,FALSE
"379",2011-06-18 22:14:30,53,0,FALSE,FALSE
"380",2011-06-18 22:24:30,64,0,FALSE,FALSE
"381",2011-06-18 22:34:30,57,0,FALSE,FALSE
"382",2011-06-18 22:44:30,54,0,FALSE,FALSE
"383",2011-06-18 22:54:30,50,0,FALSE,FALSE
"384",2011-06-18 23:04:30,48,0,FALSE,FALSE
"385",2011-06-18 23:14:30,78,0,FALSE,FALSE
"386",2011-06-18 23:24:30,61,0,FALSE,FALSE
"387",2011-06-18 23:34:30,65,0,FALSE,FALSE
"388",2011-06-18 23:44:30,65,0,FALSE,FALSE
"389",2011-06-18 23:54:30,52,0,FALSE,FALSE
"390",2011-06-19 00:04:30,48,0,FALSE,FALSE
"391",2011-06-19 00:14:30,44,0,FALSE,FALSE
"392",2011-06-19 00:24:30,52,0,FALSE,FALSE
"393",2011-06-19 00:34:30,59,0,FALSE,FALSE
"394",2011-06-19 00:44:30,71,0,FALSE,FALSE
"395",2011-06-19 00:54:30,67,0,FALSE,FALSE
"396",2011-06-19 01:04:30,32,0,FALSE,FALSE
"397",2011-06-19 01:14:30,42,0,FALSE,FALSE
"398",2011-06-19 01:24:30,34,0,FALSE,FALSE
"399",2011-06-19 01:34:30,11,0,FALSE,FALSE
"400",2011-06-19 01:44:30,7,0,FALSE,FALSE
"401",2011-06-19 01:54:30,5,0,FALSE,FALSE
"402",2011-06-19 01:59:30,4.5,2,TRUE,FALSE
"403",2011-06-19 02:04:30,4,0,FALSE,FALSE
"404",2011-06-19 02:14:30,4,0,FALSE,FALSE
"405",2011-06-19 02:24:30,4,0,FALSE,FALSE
"406",2011-06-19 02:34:30,4,0,FALSE,FALSE
"407",2011-06-19 02:44:30,4,0,FALSE,FALSE
"408",2011-06-19 02:54:30,3,0,FALSE,FALSE
"409",2011-06-19 03:04:30,3,0,FALSE,FALSE
"410",2011-06-19 03:14:30,3,0,FALSE,FALSE
"411",2011-06-19 03:24:30,3,0,FALSE,FALSE
"412",2011-06-19 03:34:30,3,0,FALSE,FALSE
"413",2011-06-19 03:44:30,3,0,FALSE,FALSE
"414",2011-06-19 03:54:30,3,0,FALSE,FALSE
