lat,long
22.1083023749663,-76.4368135019488
22.7408513906028,-76.7524230780561
22.3822344748714,-76.8814902947499
21.9706205584121,-76.7272539795067
22.1679560956879,-76.6086238543436
21.4976734358832,-76.3351953435052
20.8942506083809,-76.5789804347104
21.5093412686887,-76.8820433615525
21.8264738245478,-76.7119931349791
20.9936414965537,-76.3586282570832
20.2624625595605,-76.6655212899654
20.3010040429936,-76.7047809950493
21.5769834136337,-76.1015935414533
21.7253870592478,-76.191968724356
21.1622297289221,-76.4303086150705
21.5272303785338,-76.6187179672687
21.8370369302728,-76.4552774758217
23.108365397656,-77.0722037772741
23.2967505560715,-76.9631529485584
22.5826393322651,-76.6425089496059
22.5403992783033,-76.6453561683669
22.8124682036298,-76.7908430152023
23.5043736995048,-76.4438235837071
22.1983235107996,-75.8347507677302
20.9388246382077,-76.4145916810361
21.5315595079749,-76.7046457402545
21.5226420259394,-76.6976759601746
20.673960161319,-76.3088752177323
20.014541466036,-76.6075732536142
20.7398006666692,-76.9543912558431
20.6320001304355,-76.9975549017145
19.5677594338159,-76.5073764213574
19.9385812653562,-76.3294384898929
23.1570072462361,-77.8639120369783
23.3340949794451,-77.7731696562792
21.2263333556387,-76.7653054257065
21.6053749779871,-76.5827218805122
21.7865978595318,-76.6707970402082
22.077127674984,-76.5310106250185
21.2785769252162,-76.1503970190837
21.5625859759111,-76.0163099890771
22.1734821297152,-76.3062677020795
21.4108254344593,-76.6726964422322
21.1819290016405,-76.5607475490283
21.6224858114674,-76.3560152063013
22.0631127069755,-76.5607317705487
22.3060629220346,-76.4507492624221
22.2967533650663,-76.4390500765765
21.8487611762156,-76.6607102054758
21.9264895157961,-76.6888259067657
22.0144896805077,-76.656683310532
21.2687574159148,-76.2935781024522
21.1958516805935,-76.3388373765065
21.5129762792519,-76.4759429763003
20.8913771659436,-76.7798610960967
20.9022356750548,-76.7716298898247
21.3069679336053,-76.597020415816
20.9158567127124,-76.3997817006584
21.3467200674788,-76.2153017832659
21.5321561666633,-76.2846243023827
21.14931761298,-76.480092156266
20.9847961765514,-76.3858247041936
20.7953357596741,-76.4918162594809
21.2425537522009,-76.6773846266921
21.5308211520615,-76.5657281237721
20.7457868355999,-76.1848731692923
20.1644303006184,-76.4697202200585
20.3194889175872,-76.5175860872275
19.6511612546265,-76.8394974107837
20.0707892416465,-77.0037443910485
21.0908116795255,-76.5710314663457
21.8808413982454,-76.9009464860296
21.7026041566053,-77.0094223988475
20.7770782170874,-76.5676170543555
21.0561356037394,-76.4718214035769
20.5617105855121,-76.2246353622061
20.4203121125889,-76.3155774854103
21.4635653805379,-76.7433230599476
21.970418950857,-76.5519922632886
21.3748053793706,-76.2571397946643
21.2421348319692,-76.3481586758601
22.3782551893108,-76.8090385356778
22.2294260642732,-76.910657443028
21.0869136539869,-76.3812922113315
22.5160749643385,-75.8027812911138
22.4705319430488,-75.7439025792206
21.0404440684342,-76.3920494889758
21.5492095288593,-76.5685408053106
21.1824482310517,-76.7615864470909
20.4105756137847,-76.4026547653449
21.4096749645331,-76.0284835056802
21.6983691663892,-76.1067383974521
21.019474789064,-76.4275872654899
20.615841920603,-76.2225376013789
21.3806283613477,-75.9546873996374
21.709410351759,-76.0439144245703
21.9533047706335,-75.990579225085
22.5788096482266,-76.1960336901024
21.7635944297135,-76.5701719335917
20.0744291351146,-75.8621781546619
19.3578487364847,-76.1807698349617
20.4337767659347,-76.5498555068087
20.6138629784071,-76.5263513580389
20.0777845115384,-76.2769602915595
21.823202213917,-75.6614182558929
22.4753752170372,-75.8590795605014
21.7216894199283,-76.1970814248855
23.6840444971025,-76.8868373105265
22.7104523261201,-77.3118970598102
21.7400772760528,-76.8974303267565
21.5613752377749,-77.0158747163648
19.5398438893435,-76.2394880084299
20.7204511206585,-75.8700976726659
21.924011119196,-76.2452284440109
21.1763678426299,-76.5649331270552
22.5294404390868,-76.9855111649622
23.4239243872555,-76.7288655733411
21.9244983873528,-76.1450202095062
20.7309792332318,-76.6087478653641
20.5553271301581,-76.4953020611914
20.639906055087,-76.5218737483056
20.9055234374063,-76.5538754027576
20.4396385872625,-76.7620698555255
19.0361408684954,-76.258333012177
19.7414477033658,-76.0874494037303
19.0675174025573,-75.8228988850261
18.6236225746788,-76.0119452645908
19.4673508435839,-76.2178195810657
20.4571260267304,-75.9709600468555
21.5364912479559,-76.2410408554588
22.3776739242921,-76.0473920267841
22.5620848059429,-76.0379405066828
20.8601966191607,-76.6084499922541
19.9627894838346,-76.2882003772517
19.5690292884906,-76.4583358528454
18.9024153913059,-76.2147571350349
21.146326011409,-75.6455155136427
22.4307478201643,-75.9410876212573
19.7233934047989,-76.7514494786334
17.9731238874576,-76.2278538882613
19.5913455562851,-75.8571433954195
19.5101005346107,-75.7768389735938
17.3142365839874,-76.3952503307229
19.5392235862082,-76.9019817598964
19.5236591102035,-76.9657545051003
18.7587192872906,-76.7178292449596
21.5483354384358,-76.0941869924146
22.5645207284581,-76.2749259601064
21.3593636956677,-76.637091036428
20.5550378645896,-76.3803820930074
19.4614461843995,-76.696769717759
19.190451279277,-76.5743726797746
18.3460216358592,-76.8214431459604
16.4524757701254,-76.3560908137592
16.4854774645647,-76.4007726403107
19.3254579428002,-76.9417520634692
24.1052358698905,-75.9945286898703
24.1674964343576,-75.9275460401063
21.5391669755311,-76.5488110420132
19.894312258455,-76.1519674311286
19.3661717674272,-76.3190770717202
18.8262076041361,-76.1538376740889
15.4886827705235,-76.8271678079259
15.1060857756896,-76.7091144272143
16.661091618447,-76.485468702351
16.516375432469,-76.4062348180057
16.1602131322988,-76.5202293320562
16.7796027017824,-76.5693740342242
16.5094648084627,-76.6682651238588
12.9269241442858,-76.0519186574166
10.8912149701949,-76.4050456853053
12.6010230240674,-76.6254168892402
13.8235784318721,-76.4880164610699
12.3868411210395,-76.2380791240057
10.0682796807632,-76.600854034834
8.69953370194625,-76.3824120203487
14.6912539376069,-75.6190772047273
16.8572706549797,-75.8482204091733
16.0989717346771,-75.9999910960647
15.5725169844964,-75.8819337585269
9.28199108080413,-76.6757697092754
8.46752358046284,-76.5515876735591
12.6003636913283,-76.1195338139021
13.7721705322796,-76.2026120157265
10.3383871871895,-76.6049752947388
10.8933587728456,-76.626484497682
8.51938724040782,-76.894332415557
4.64693334300093,-76.4951447161945
1.82722432670843,-76.7777640497695
-2.55542533946434,-76.3558151480063
-2.74204458950395,-76.3635322834614
-1.64473251607601,-76.4730416494933
-3.54128308779308,-76.6319262450797
-2.53833130589242,-76.7297083678332
-1.81488862716035,-76.6622228131361
-1.21327540343656,-76.7148960736205
4.54901605519687,-76.3124936237881
-1.39776029424973,-75.9074395589574
-4.83983637220866,-76.1331980955473
-4.91742182609789,-76.1455322889419
-10.4518555606004,-76.4936662117654
-12.4007868597506,-76.3982508824416
-10.6270406700806,-76.2395804032573
-8.08915984669672,-76.4239462066049
-11.7962632572369,-76.5992117535367
-13.2171506290371,-76.562625550183
-16.6832870334519,-76.7071322564256
-21.8225301869588,-76.4638379191303
-27.3577175703809,-76.7472190803903
-27.3998313446223,-76.8472821533703
-30.8821363449785,-76.9792588139397
-35.0720760218984,-76.7906661167303
-31.7266888515459,-76.4184444371895
-34.6206659418233,-76.3559682077376
-40.6372665064674,-76.6527338939208
-45.1459999032552,-76.4363641466555
0.972780912783897,-76.4748777893647
48.894042111179,-76.3244082923093
48.0519941304082,-76.4553687140198
45.48826814954,-76.5218307464788
42.1545513228138,-76.3779319365916
44.0311527555243,-75.9986457122758
42.8517772741992,-76.0549442227783
38.8846440898671,-76.3009242620842
39.8977549692557,-76.5698810838627
39.9386307953604,-76.3992014834554
40.7687901731118,-76.6682305921815
43.521146305398,-76.1121061336434
44.0742238882511,-76.3874172062275
40.2605729305354,-76.777931218797
32.632240159943,-75.9665456330133
35.2866785797076,-75.5160800331408
38.1234372951567,-76.052842196486
28.2656846818266,-77.1740636714454
29.600388398265,-77.4367179389169
36.500056806416,-76.3698717092153
33.054354184863,-75.9947608291827
28.5269745974117,-76.4905895654142
32.2829163231851,-77.1280166562962
36.6262553150998,-76.2870688289768
33.6401625314727,-75.9147003667093
32.2016741747845,-76.02312414541
34.5299202202071,-76.5527731921014
32.3743017799092,-76.8038141525578
33.4100676419356,-77.1164615049787
34.0210963140118,-76.8700705058743
32.7774116731608,-76.7611733831591
34.9271900312404,-76.2012803870581
33.5478711630122,-76.0495988426657
31.5042645563794,-76.3353255602547
29.6101265279752,-76.0814359024375
29.6918438270517,-75.9541608738429
29.5408201165517,-76.0350162839641
30.7764331920549,-75.6666140598873
31.81307503229,-76.0107333844122
30.914845433623,-76.0919256711583
30.4301323979393,-76.098876146514
31.6773477715886,-75.6950744822889
31.9679905517394,-75.8850116051285
30.4828416796673,-76.1245169306451
31.715560092823,-76.5423998474074
31.511502975834,-76.4750009971146
31.0042356134506,-76.4626249032657
30.4800835339969,-76.4821104115731
30.487985244945,-76.5970830714868
30.8382696873761,-76.3908650978261
29.9415116294458,-76.2634465297292
29.3083735552935,-76.3232447444256
29.8184711303495,-76.5691328819104
30.8974674863466,-76.1555053215336
31.3803194670792,-76.4104685283557
31.2943616256002,-76.3205414457983
30.9144126505707,-76.3206680039277
30.3780813822153,-76.3698545010892
30.640283636692,-76.5602754197233
30.5290894745387,-76.4836234300091
30.2641312965993,-76.5106832061961
30.3618468270564,-76.3706751487671
29.4655958257966,-76.1937172065177
28.3145915485197,-76.4513285986951
27.7277027138811,-76.3672449168205
27.5134536491135,-76.3374543501769
28.3768865266687,-76.7101048113328
28.6256270877824,-76.5291932837605
28.8044728131237,-76.6888171118097
29.4890860172955,-76.3541577198999
29.3040903970773,-76.3922631193203
29.2780799326498,-76.2997153182462
29.7534701006483,-76.5712329628363
27.1727553312367,-77.3802519479478
30.723729874532,-78.7580203740972
31.0581493755749,-78.5234718497091
27.4798976537714,-77.2950070624987
26.3264970481586,-77.6140218097368
26.7024087059761,-77.8355553271674
25.2664519961542,-78.259765585089
29.2612190929011,-79.8272255935104
28.2090492943462,-80.1378412307072
32.7033866146812,-82.0729751206161
32.7884843710591,-81.9244163732296
34.0557396517385,-82.6083199981249
34.4544103743213,-82.3059606637362
34.1299996146795,-82.269931895283
34.0180079994928,-82.207539011196
35.1096157133591,-82.8516732165596
34.3284168868329,-83.1170326256371
35.1280506757621,-83.6287543579506
35.0383278091148,-83.5566301578594
35.4529172014152,-83.8859284521122
34.1841291348956,-84.4168428151123
37.1072448051509,-86.0762853777532
39.9283158373173,-84.3017503345119
41.2792446507308,-85.2974691986102
42.6144101372416,-84.2551428126937
38.6736372277829,-81.8514702859163
34.1396271478604,-84.2859745226122
37.5690832436303,-86.314930866875
36.5351945861109,-86.7986455248922
40.2845074135878,-89.2345686544837
43.1624700046379,-87.082420159076
43.2197014958997,-87.2733356449893
45.0462284196577,-85.6929494428168
41.6245595696633,-83.2263981288884
40.743964887716,-83.7133091066214
43.3905822496341,-85.8011687029992
45.5443286492448,-83.8895641290957
45.3208548066611,-83.8526085420871
42.9287893817591,-85.6624402432803
43.4268454810025,-86.1963314705779
45.0766742431837,-84.6758380085434
45.4402374399022,-85.144345094438
45.6253556391091,-84.8289269782508
45.6823478565175,-85.0294128126469
46.0339112723685,-84.5565907333058
